"event.year";"event.city";"page";"event.type";"Awarding.country";"Receiving.country";"A";"B";"C";"D";"E";"Jury.rank";"Jury.points";"Televoting.rank";"Televoting.points";"Total.pts";"event.id"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"North Macedonia";7;10;5;7;5;6;5;2;10;15;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"Norway";13;6;13;17;3;10;1;8;3;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"Romania";17;17;17;10;16;17;;5;6;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"San Marino";15;13;15;12;10;14;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"Serbia";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"Switzerland";14;12;12;15;11;13;;7;4;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Serbia";"The Netherlands";3;1;1;4;7;3;8;11;;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Austria";6;8;2;10;4;4;7;9;2;9;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Belarus";5;14;12;7;13;10;1;11;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Bulgaria";3;1;8;1;2;1;12;5;6;18;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Croatia";17;13;5;13;17;14;;2;10;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Denmark";11;6;4;8;10;8;3;15;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Estonia";15;12;14;12;15;15;;10;1;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Hungary";9;11;3;6;7;6;5;3;8;13;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Ireland";7;10;11;9;6;9;2;12;;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Israel";2;4;13;15;3;7;4;6;5;9;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Lithuania";8;17;7;16;11;13;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Malta";14;9;15;4;12;12;;14;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"North Macedonia";12;3;16;14;9;11;;8;3;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Norway";1;2;10;3;1;2;10;13;;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Romania";13;16;17;11;14;16;;4;7;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"San Marino";16;15;9;17;16;17;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Serbia";10;7;6;5;5;5;6;1;12;18;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"Switzerland";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Switzerland";"The Netherlands";4;5;1;2;8;3;8;7;4;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Austria";4;4;7;3;2;3;8;5;6;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Belarus";13;12;15;8;11;12;;8;3;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Bulgaria";1;1;1;2;1;1;12;1;12;24;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Croatia";14;8;16;7;10;9;2;7;4;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Denmark";2;2;3;1;4;2;10;10;1;11;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Estonia";11;11;6;16;15;13;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Hungary";12;14;17;13;14;16;;2;10;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Ireland";15;16;12;11;13;15;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Israel";6;6;4;5;8;6;5;4;7;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Lithuania";16;10;10;14;16;14;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Malta";8;5;14;10;12;8;3;16;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"North Macedonia";9;15;9;17;6;11;;11;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Norway";3;7;2;6;3;4;7;6;5;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Romania";10;13;11;12;9;10;1;3;8;9;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"San Marino";17;17;13;15;17;17;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Serbia";5;3;5;4;5;5;6;14;;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"Switzerland";7;9;8;9;7;7;4;13;;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"The-netherlands";"The Netherlands";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Austria";12;12;9;17;11;14;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Belarus";4;7;2;2;1;1;12;1;12;24;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Bulgaria";2;1;6;11;5;3;8;2;10;18;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Croatia";1;2;11;6;8;6;5;8;3;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Denmark";17;15;12;10;7;13;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Estonia";10;17;16;16;15;16;;3;8;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Hungary";16;4;4;1;2;4;7;5;6;13;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Ireland";3;6;14;9;10;9;2;11;;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Israel";9;10;10;12;13;10;1;4;7;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Lithuania";8;18;17;15;17;17;;10;1;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Malta";14;14;5;7;16;12;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"North Macedonia";13;13;8;3;3;8;3;13;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Norway";5;9;1;5;4;2;10;7;4;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Romania";15;3;3;8;9;7;4;6;5;9;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"San Marino";18;16;18;18;18;18;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Serbia";11;11;15;13;12;15;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"Switzerland";7;8;13;14;14;11;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"second-semi-final";"Ukraine";"The Netherlands";6;5;7;4;6;5;6;14;;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Armenia";2;6;4;5;5;4;7;24;;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Australia";9;8;11;4;8;7;4;13;;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Austria";25;20;23;26;23;24;;22;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Azerbaijan";17;12;9;9;10;9;2;12;;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Belarus";20;21;15;25;16;20;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Belgium";11;5;10;24;14;13;;6;5;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Bulgaria";3;4;3;3;3;2;10;2;10;20;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Croatia";21;14;13;21;22;19;;4;7;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Cyprus";6;22;14;11;19;15;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Denmark";14;11;19;13;13;14;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"France";1;7;8;7;6;6;5;10;1;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Germany";18;23;25;22;24;23;;21;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Greece";7;16;7;19;9;10;1;8;3;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Hungary";26;18;21;16;20;21;;5;6;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Israel";15;19;17;14;11;16;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Italy";4;1;1;1;1;1;12;1;12;24;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Moldova";12;10;12;12;15;12;;11;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Norway";22;24;22;17;25;22;;19;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Poland";19;17;18;15;12;17;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Portugal";10;2;5;6;2;5;6;3;8;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Romania";16;13;6;8;7;8;3;7;4;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Spain";23;26;24;20;26;26;;26;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Sweden";8;9;16;10;17;11;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"The Netherlands";13;15;20;18;18;18;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"Ukraine";24;25;26;23;21;25;;20;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Albania";"United Kingdom";5;3;2;2;4;3;8;14;;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Armenia";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Australia";21;22;10;21;11;19;;21;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Austria";16;7;11;13;14;10;1;19;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Azerbaijan";25;25;25;25;25;25;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Belarus";19;11;24;24;15;22;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Belgium";22;16;16;16;17;21;;6;5;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Bulgaria";18;19;8;14;9;13;;4;7;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Croatia";14;8;12;7;22;11;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Cyprus";5;4;13;4;4;4;7;1;12;19;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Denmark";12;10;19;11;24;16;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"France";7;17;5;5;12;8;3;3;8;11;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Germany";17;13;15;19;19;17;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Greece";3;2;2;3;3;2;10;10;1;11;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Hungary";23;23;20;20;23;23;;11;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Israel";24;24;21;23;18;24;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Italy";10;9;4;22;7;9;2;7;4;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Moldova";4;3;3;2;2;3;8;5;6;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Norway";6;6;9;10;10;6;5;22;;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Poland";11;12;14;9;21;12;;24;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Portugal";1;1;1;1;1;1;12;2;10;22;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Romania";13;18;23;12;20;20;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Spain";20;20;18;18;8;18;;20;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Sweden";8;5;6;15;5;5;6;8;3;9;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"The Netherlands";2;21;22;17;13;15;;13;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"Ukraine";15;15;17;6;16;14;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Armenia";"United Kingdom";9;14;7;8;6;7;4;14;;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Armenia";19;8;10;10;11;10;1;15;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Australia";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Austria";20;5;12;3;8;8;3;19;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Azerbaijan";8;14;14;18;4;11;;21;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Belarus";17;15;16;16;13;16;;14;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Belgium";7;19;7;14;18;14;;7;4;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Bulgaria";5;7;4;8;1;3;8;6;5;13;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Croatia";24;16;24;24;19;24;;10;1;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Cyprus";22;21;15;21;24;23;;20;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Denmark";6;10;8;1;10;6;5;3;8;13;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"France";16;17;22;17;15;18;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Germany";12;18;17;20;12;17;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Greece";18;20;19;23;20;22;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Hungary";21;13;25;15;23;20;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Israel";10;24;18;19;22;19;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Italy";2;12;21;13;14;13;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Moldova";3;2;5;6;3;2;10;1;12;22;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Norway";11;22;9;12;21;15;;13;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Poland";13;11;11;11;7;9;2;22;;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Portugal";9;3;1;5;9;4;7;4;7;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Romania";14;4;20;7;17;12;;2;10;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Spain";25;25;23;25;25;25;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Sweden";4;6;6;9;5;5;6;5;6;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"The Netherlands";15;9;2;4;6;7;4;11;;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"Ukraine";23;23;13;22;16;21;;24;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Australia";"United Kingdom";1;1;3;2;2;1;12;8;3;15;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Armenia";19;25;12;12;13;19;;21;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Australia";12;19;7;11;9;11;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Austria";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Azerbaijan";15;20;9;20;20;21;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Belarus";16;7;3;5;4;4;7;19;;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Belgium";4;9;10;25;5;9;2;3;8;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Bulgaria";5;1;2;6;2;2;10;4;7;17;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Croatia";7;6;18;19;21;15;;7;4;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Cyprus";22;15;20;18;22;22;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Denmark";24;21;22;13;23;23;;24;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"France";13;13;16;21;6;13;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Germany";11;10;17;22;14;17;;14;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Greece";14;18;21;10;19;20;;22;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Hungary";17;4;6;9;11;6;5;6;5;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Israel";21;24;24;23;25;25;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Italy";2;2;11;4;18;5;6;5;6;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Moldova";20;22;8;8;12;14;;8;3;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Norway";18;16;4;7;7;8;3;13;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Poland";6;12;19;15;16;12;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Portugal";3;23;1;1;1;3;8;1;12;20;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Romania";8;5;25;17;17;16;;2;10;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Spain";25;17;23;24;24;24;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Sweden";10;11;15;2;10;7;4;10;1;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"The Netherlands";1;3;5;3;3;1;12;11;;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"Ukraine";23;14;13;14;15;18;;20;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Austria";"United Kingdom";9;8;14;16;8;10;1;16;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Armenia";25;25;25;25;25;25;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Australia";17;16;12;16;10;14;;16;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Austria";15;9;18;20;13;17;;22;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Azerbaijan";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Belarus";1;1;1;1;2;1;12;11;;12;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Belgium";18;23;17;6;11;16;;7;4;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Bulgaria";13;20;11;8;9;9;2;1;12;14;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Croatia";8;15;7;17;14;10;1;18;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Cyprus";24;19;24;13;24;24;;14;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Denmark";23;14;22;5;18;20;;20;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"France";21;11;16;12;23;21;;6;5;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Germany";16;22;14;11;17;19;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Greece";9;7;8;15;7;6;5;15;;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Hungary";3;13;9;19;22;12;;4;7;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Israel";7;6;10;24;6;7;4;10;1;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Italy";14;3;15;18;19;13;;5;6;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Moldova";5;2;3;3;5;2;10;2;10;20;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Norway";19;17;23;22;20;23;;13;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Poland";4;4;4;23;4;5;6;21;;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Portugal";6;8;5;4;1;3;8;3;8;16;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Romania";12;21;6;10;8;8;3;9;2;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Spain";10;10;13;9;21;11;;24;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Sweden";22;24;20;2;15;22;;8;3;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"The Netherlands";20;12;21;21;3;18;;19;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"Ukraine";2;5;2;7;16;4;7;12;;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Azerbaijan";"United Kingdom";11;18;19;14;12;15;;17;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Armenia";17;14;6;19;10;13;;15;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Australia";3;4;8;4;4;4;7;19;;7;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Austria";10;6;7;6;6;7;4;20;;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Azerbaijan";18;8;16;12;11;11;;11;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Belarus";;;;;;;;;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Belgium";16;9;15;15;18;15;;5;6;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Bulgaria";1;2;1;3;3;1;12;1;12;24;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Croatia";22;18;18;20;21;21;;14;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Cyprus";20;12;10;13;16;14;;13;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Denmark";7;10;9;9;8;8;3;21;;3;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"France";8;17;17;21;20;17;;7;4;4;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Germany";21;20;23;23;24;22;;25;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Greece";23;25;19;24;22;24;;23;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Hungary";15;23;13;18;19;19;;3;8;8;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Israel";11;13;11;14;15;10;1;16;;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Italy";13;16;24;11;12;16;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Moldova";14;15;12;10;14;12;;2;10;10;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Norway";5;5;3;5;5;5;6;6;5;11;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Poland";9;11;25;8;9;9;2;17;;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Portugal";2;1;5;2;1;2;10;4;7;17;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Romania";12;24;22;16;17;20;;9;2;2;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Spain";24;19;20;25;25;25;;24;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Sweden";6;3;2;1;2;3;8;8;3;11;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"The Netherlands";4;7;4;7;7;6;5;22;;5;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"Ukraine";19;22;14;17;13;18;;10;1;1;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belarus";"United Kingdom";25;21;21;22;23;23;;18;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belgium";"Armenia";14;14;17;17;15;15;;12;;;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belgium";"Australia";6;4;11;9;3;5;6;17;;6;"kyiv-2017"
2017;"Kyiv";"voting-details";"grand-final";"Belgium";"Austria";5;9;14;11;4;8;3;15;;3;"kyiv-2017"
